,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,policy,model
8245,121.0,170.20421325907307,1.0,0.04597587197038927,136.40697986124806,1.0,0.998718403275144,172.85045763988492,1.0,0.03707710459808873,313.50676692178064,10.0,0.029699423457384168,239.56923147160634,1.5,0.7603850933561813,3.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
8252,112.0,123.0182653156717,10.0,0.131891588594958,307.21818376833056,1.5,0.8375596933926579,108.58557376841028,1.5,0.03622960922208997,62.24331315575347,10.0,0.4287506985006564,200.33460701002602,1.5,0.2966639584619543,2.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
8276,10.0,171.92186831506726,1.0,0.006752461199089294,116.86964841914724,10.0,0.2873574628340514,109.91620897432922,1.0,0.02840857199773772,246.82876691128448,1.0,0.9126297997923214,270.79815437614474,1.5,0.8962963290168171,3.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
8284,119.0,62.49463975549772,1.0,0.3495420198325279,228.99146280740186,1.5,0.45035152082601293,301.9538288854186,10.0,0.015876656858493803,84.89622895122079,1.5,0.6928591817656433,315.80188984182513,10.0,0.33678466639595883,4.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
8300,78.0,332.14158971567593,10.0,0.08408244459664782,279.74210534709306,1.5,0.8638447207855496,287.2513818001999,10.0,0.08105833724401587,180.1877103834057,1.5,0.26348126733289445,278.13006167694823,10.0,0.3118032539634461,3.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
8315,35.0,346.1300576991296,1.0,0.3339727990288269,183.88088953648585,1.0,0.5060594635592737,291.53587920476417,10.0,0.07523107319305515,118.34580877336973,1.5,0.22774199001676845,78.85128162527111,1.5,0.9850667258838829,3.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
8324,42.0,117.88388943125385,10.0,0.4216648421709536,291.2285114211934,1.0,0.8514313863236829,349.329759013348,10.0,0.10579574836277594,345.55754517487554,1.5,0.019505044356983442,179.3593975363464,1.5,0.06541792886785862,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
8340,96.0,36.115977356460846,1.5,0.18939287044015948,44.611763603337536,1.0,0.08999317398784726,270.21385682384494,10.0,0.05719162136076385,338.41954954322745,1.0,0.10948332489367946,176.3119781276709,10.0,0.4401021840188802,2.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
8362,9.0,65.04496925248048,1.0,0.4043376334455677,226.3982044455408,10.0,0.9292779362976196,48.639791981246965,1.5,0.07098672034029896,157.16972392110353,1.0,0.1508292690971441,63.05305810173309,10.0,0.9516330900731004,4.5,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
8365,109.0,311.70056032443256,1.0,0.4446074422673322,125.97395141577272,10.0,0.24689135218084296,41.01736195229761,10.0,0.0045669125849991535,201.37877926821884,1.5,0.003305258944344958,70.08123888034143,10.0,0.5743456934893457,4.5,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
8383,15.0,343.97668748402657,1.5,0.09147322087876633,79.89665482209305,1.0,0.20435632058238765,208.413888768758,1.0,0.0943389914019067,261.0850072471385,10.0,0.14250451609197315,84.65284757744317,1.0,0.059561167427210876,2.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
8388,128.0,124.13524556291868,10.0,0.4677167152548226,111.64953816385835,1.0,0.2323612644742913,50.98383400069747,1.0,0.03534157156311598,165.70735400881202,1.5,0.14061589211899134,302.4330982433636,1.5,0.45669967595128497,2.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
8391,31.0,188.85567936981664,10.0,0.4098915543431791,202.6772662352039,10.0,0.6900206616003015,203.43250569743614,1.5,0.11378403474411608,338.92832740325736,1.5,0.8851109301586698,291.0356368856817,1.0,0.1855612971364728,1.5,3.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
8398,124.0,149.4294009395196,1.5,0.5311607799867074,281.04460961629934,1.0,0.3303381818649179,323.60233168199494,1.0,0.009028346513525886,108.63792499514764,1.5,0.4874822205591473,190.29273295783432,1.0,0.6462789760338491,2.5,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
8425,113.0,116.74599877899924,10.0,0.3176990434137441,213.94482414337674,1.0,0.6395862750952245,308.643882346074,1.0,0.08908495416974906,310.4453248615969,1.0,0.6165469127853404,277.5351612952333,1.5,0.6207852233102433,4.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
8431,0.0,88.54332560683132,1.5,0.05966882198184779,346.06270704433746,1.5,0.4123859742498113,60.01587616128962,10.0,0.11000177901633586,261.8211823833476,1.0,0.7596668268031066,47.17075173160493,10.0,0.005324042211627766,2.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
8450,47.0,188.28790048148102,1.5,0.3211096439268268,173.3038338491686,10.0,0.7711224685215672,222.57323236211082,1.5,0.012890777006509115,131.7856212379796,1.0,0.8194598136508467,42.87722614499931,10.0,0.06863034632628191,4.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
8494,59.0,68.46036166925808,1.0,0.3004932350999629,318.8480322321117,1.0,0.10312417673457756,188.8608333411081,1.5,0.04895057060004124,194.285379842311,10.0,0.9498161878395924,337.72138502720827,10.0,0.4281114388604956,3.5,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
8498,81.0,212.0682920863564,10.0,0.2374083567410536,54.23285295115888,10.0,0.2916798983169794,193.27375915036654,1.0,0.01999395872177596,51.14435814954149,1.0,0.7403980359164054,61.56753361441616,1.0,0.5159678037580022,4.5,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
8508,33.0,256.30493768928847,1.5,0.12098188853916705,217.1086703193431,1.5,0.38220638313546096,256.22084872735513,10.0,0.06546612004946864,171.18215201862282,1.0,0.23083427002338136,196.91842126440991,1.5,0.4406294988969439,1.5,3.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
8534,103.0,95.79531346973724,10.0,0.04399629370918328,257.2904122748037,1.5,0.7690000144733794,175.01211094659234,10.0,0.07948154208063173,331.3303911245635,1.0,0.20583708612043194,224.72260632973908,10.0,0.006908059352489109,1.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
8545,130.0,246.57280554043956,1.0,0.44750674168684457,65.81365970855185,1.0,0.6293093027523586,348.2677560418851,1.5,0.03768353671440678,76.65035045819866,1.5,0.5388283110823638,326.8665236085458,1.5,0.5836968494758122,1.5,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
8550,111.0,266.33505236922935,1.5,0.5512004656558694,84.19596072241762,10.0,0.07173037180154652,148.19348198743396,1.0,0.07026400922270949,144.87187874587107,10.0,0.8027698441027521,276.61880643914867,10.0,0.2589129734720301,4.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
8553,52.0,347.2081888950688,1.5,0.5441155485899083,80.4969378189807,1.5,0.5401799340116236,157.48618042184862,1.0,0.04997446948376225,198.96000456757525,1.5,0.5620933964417701,33.48562622434704,10.0,0.010475539188700388,3.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
8559,9.0,157.8724751822499,10.0,0.13474129950453195,92.2489072238778,10.0,0.15373803382630236,307.4108322771637,1.0,0.019788787991647638,35.82824630593472,10.0,0.4014881937539694,318.9704553327386,10.0,0.4528625564251572,2.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
8577,16.0,331.6554689402725,1.5,0.2274947423610161,193.49516415044258,1.0,0.7056664829980417,130.0266799495297,1.5,0.03092123596960345,311.12149334327665,10.0,0.4853792594983764,259.7356983716379,10.0,0.1826490535135908,4.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
8578,65.0,294.8921121299263,10.0,0.25828145654470513,133.04856465485057,10.0,0.773546101477985,343.1230338103693,10.0,0.034938291999052004,121.0918840866542,1.5,0.4816037796971459,170.34351835070325,10.0,0.3526138957705009,3.5,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
8595,78.0,339.54984637723635,1.0,0.2279389037355456,43.968733538874844,1.5,0.9295606509255516,114.31227764269579,1.5,0.03433333571786721,222.04378395151426,10.0,0.4089930743381952,129.31288771264522,1.5,0.6755294983264382,3.5,3.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
8605,27.0,168.65975055599262,10.0,0.060233744540927274,275.75966089534495,10.0,0.7934665590443847,326.4280932324347,1.5,0.09180268245246946,157.06898234252782,10.0,0.6996907232179739,252.58691455614843,1.0,0.16034011150118171,2.5,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
8621,103.0,36.95522066257313,1.0,0.2187289009026652,159.29530254563528,10.0,0.7962919015357051,294.4318992083206,10.0,0.022784259146600445,297.6631604451733,1.0,0.9337359678849914,40.328675670267856,10.0,0.857071067762674,4.5,3.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
8643,35.0,240.29047340467426,10.0,0.4613758739091674,35.225920617013436,1.5,0.2586941286649333,305.49482781066786,1.5,0.062008713817343665,94.01887211448208,1.0,0.4456370436634391,76.16291855652102,10.0,0.4918812294945813,1.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
8666,49.0,113.43261890461216,1.0,0.18542341113557925,40.64626724681753,1.5,0.6882543947066829,137.30971831621315,1.5,0.05665649473902407,156.82284295393092,10.0,0.5021438551629313,156.30895854563119,10.0,0.28651313961279784,3.5,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
8713,41.0,331.1367324082595,1.0,0.4508463294754898,265.6697429605944,10.0,0.9137629492932682,233.9848035399621,1.5,0.055749725528273786,281.16394852928454,1.5,0.4494319593222907,248.9577123878883,1.5,0.26796909778742983,4.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
8752,54.0,121.47577107194373,1.0,0.32984137325791285,240.61472102963262,1.0,0.19676836811827889,221.79273867060687,1.5,0.11884913047980886,339.72006415850836,1.0,0.6148145374256366,149.4010656721257,10.0,0.5624891135325835,2.5,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
8759,77.0,213.77552832058274,1.0,0.3405689555776689,171.27587216838802,10.0,0.97034373939882,106.0881224824915,1.5,0.08734900988170217,286.11412945378856,1.0,0.5597185442080079,32.188349823165225,10.0,0.06706577946583983,4.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
8781,7.0,136.83739161055058,10.0,0.3307244061441957,105.68576963773123,1.5,0.8242406139530493,250.73347445398574,1.5,0.0998926163411369,131.01816135868458,10.0,0.9083940725753036,243.07374570554242,1.0,0.8114692070705805,2.5,1.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
8791,37.0,40.232224350361406,1.5,0.1948498623845552,184.5504771094806,1.5,0.7268196329311155,303.93747374113326,10.0,0.009548937033878262,75.09610545929573,10.0,0.6432002813720402,153.7282578666786,1.0,0.7872148044554659,2.5,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
8807,40.0,236.26005884536343,1.5,0.3383192156521853,218.38803256808532,1.0,0.4527300561456603,185.95525898205838,1.5,0.018564576236709537,292.0975931470611,10.0,0.6124737649189781,165.31770071684366,1.0,0.7345771225411386,4.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
8828,2.0,333.7974706892913,10.0,0.5030808436597668,282.9892720921796,1.0,0.5373832706308548,173.89060852154057,1.5,0.11843280570896612,331.5718413390745,1.0,0.1240741502795848,114.30583373968828,1.0,0.4130108009360878,1.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
8841,74.0,79.90524005049446,1.0,0.5099826964784417,251.9404793942317,10.0,0.8130578597622189,41.217907460858676,1.0,0.009133923314033359,60.76789085522482,1.5,0.8254513773630239,336.83421959400107,1.5,0.9088421248164924,3.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
8865,106.0,210.80012791781377,10.0,0.03632679830447439,70.42430184808609,1.5,0.4931737388557468,126.02231217140414,1.5,0.05049228371705425,345.2488353002462,10.0,0.392287622520558,309.7025900020035,1.5,0.20152032321482694,4.5,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
8884,5.0,191.03929577028904,10.0,0.20240073347033588,58.018031425891856,10.0,0.3828770182696322,273.1170388849764,10.0,0.03329688884646935,123.40349903070064,1.5,0.4068865598289853,141.67924433571488,1.5,0.8793126080400827,2.5,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
8890,125.0,84.35027288756734,1.0,0.24534276683468775,141.96446640445342,1.0,0.17136942325854698,154.9708822170014,10.0,0.09325170013346662,31.87303759625488,10.0,0.6717465622029355,50.72780166929536,1.0,0.1519348919665225,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
8895,75.0,324.3491066109186,1.5,0.4835751605623406,154.21152338784503,1.5,0.3799416505203023,213.35061751867264,1.5,0.02503571490164236,55.52108107301281,10.0,0.33000426975131153,115.89406680902769,10.0,0.6379304517352448,4.5,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
8902,57.0,250.01483389087528,1.5,0.15834158468413484,336.1561236618317,1.5,0.2100023911799795,275.79358833144033,1.5,0.08705219039809317,266.62044779505766,1.0,0.8549601077354215,103.62489693667887,1.0,0.3808123125745021,4.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
8904,67.0,223.94233210615545,1.5,0.3755007245993068,141.69034295213606,1.5,0.35496603655307724,186.26091735933232,10.0,0.09021734424774047,58.91523159832303,10.0,0.5712993239199831,78.76668041340439,1.5,0.4627655294367001,1.5,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
8931,115.0,163.33557266817283,1.5,0.5236536189167269,235.02616144010426,10.0,0.5374866867265283,129.38841304679121,1.0,0.048240911684077535,90.02233496417843,1.5,0.9045766389226348,321.3825873184202,10.0,0.00677979587068072,1.5,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
8935,61.0,93.93148003484468,1.0,0.27236346240857723,327.78947871772283,1.5,0.2183873494956164,338.2552036982712,10.0,0.003799285304060878,67.74441842028465,10.0,0.8045511860878993,94.30514226162292,1.5,0.8253680124989838,1.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
8980,2.0,258.833348530361,1.5,0.4072063344595396,294.31927725657874,1.0,0.09865887556426503,313.96363947469064,1.5,0.10590606282919993,169.6079255049379,1.5,0.31912775261363746,171.33556317961643,1.0,0.960192238704874,4.5,3.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
9018,24.0,168.9119102702874,1.5,0.16211529623060725,225.62257200523172,1.0,0.5987456608375441,250.30438203443126,1.5,0.10915016944864303,87.36866788156173,1.0,0.2661562607950733,55.503276877082655,1.0,0.39149573049332814,3.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
9021,28.0,276.0475897335065,1.0,0.19218633735029114,49.33378572440007,1.5,0.8516097063544719,230.77980527691653,1.0,0.07171217204280253,217.8539792555959,1.0,0.11318557752283301,190.1089457532937,10.0,0.3043414229617997,1.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
9071,45.0,221.67077961622581,1.0,0.20895627665516853,117.64639340428135,10.0,0.9395470227924316,224.51110019812373,1.5,0.006065207758471803,114.31510350809171,10.0,0.4351601770147265,294.37521965502185,1.5,0.5608128997696977,2.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,policy,dikesnet
